"DOY" "Depth" "TIN"
178 3599.3 36.38
178 3799.7 36.21
178 4000.1 35.88
178 4200 35.71
178 4398.8 35.59
178 4499.8 35.61
178 4600.6 35.56
178 4789.2 35.39
179 5.3 0.01
179 71.4 0.02
179 127.2 0.41
179 139.6 0.96
179 204.6 2.86
179 249.6 4.62
179 266.7 6.26
179 304.9 11.9
179 345.2 14.3
179 362.8 16.41
179 374.6 18.35
179 425.3 22.38
179 498.6 28.31
179 542.7 32.18
179 585 35.51
179 639.2 37.89
179 705.8 40.01
179 748.7 39.93
179 792 41.68
179 799.4 41.79
179 870 42.17
179 940.5 42.32
179 1007.6 41.71
179 1023.1 41.64
179 5.7 0.01
179 14.5 0.02
179 25.6 0.01
179 34.8 0.01
179 45.2 0.01
179 59.8 0.03
179 74.8 0.01
179 99.8 0.01
179 124 0.05
179 150.3 0.93
179 174.9 1.54
179 199.7 2.91
213 11.6 0.06
213 499.9 29.89
213 749.7 41.21
213 999.6 41.78
213 1200.4 41.6
213 1400.1 41.13
213 1600.7 40.65
213 1799.4 40.23
213 2000.3 39.63
213 2200.2 39.22
213 2400.6 38.86
213 2599.3 38.5
213 2799.5 37.97
213 2999.8 37.52
213 3199.6 36.98
213 3399.2 36.72
213 3600 36.4
213 3800 36.1
213 3999 35.91
213 4200.7 35.76
213 4400.6 35.68
213 4501.2 35.64
213 4600.3 35.69
213 4809.2 35.5
213 9.6 0.01
213 60.5 0.01
213 107 0.02
213 149.5 0.86
213 190.8 2.82
213 254.4 6.23
213 320.4 11.33
213 359 15.8
213 412.3 21.48
213 450.3 25.85
213 478.3 29.75
213 513.3 32.92
213 561.5 36.33
213 610.3 38.8
213 713.5 41.01
213 754.3 41.37
213 805.6 41.71
213 856.1 41.75
213 894.9 41.62
213 935.4 41.81
213 974.7 41.71
213 1013.4 41.91
213 1020.2 41.65
214 10.5 0.02
214 16.1 0.01
214 25.8 0.01
214 35.1 0.01
214 45.4 0.02
214 60.4 0.02
214 75.1 0.02
214 100.4 0.02
214 125.6 0.17
214 150.2 0.79
214 174.9 1.14
214 200 1.53
230 6 0.01
230 499.7 29.22
230 749.9 41.39
230 999.8 41.55
230 1198.9 41.43
230 1399.9 41.18
230 1599.7 40.6
230 1799.3 40.08
230 1999.4 39.52
230 2199.6 39.11
230 2399.6 38.76
230 2599.8 38.42
230 2799.2 38.01
230 2999.5 37.4
230 3199.7 37
230 3399.3 36.72
230 3599.6 36.32
230 3798.7 35.95
230 3999.3 35.59
230 4200.4 35.46
230 4400.5 35.46
230 4500.1 35.25
230 4600.3 35.12
230 4808.8 35.16
230 6.4 0.01
230 34.3 0.02
230 83.6 0.02
230 125.9 0.03
230 195.6 2.31
230 248 5.12
230 285.2 8.33
230 320.8 11.22
230 371.3 14.69
230 422.6 21.64
230 463.4 26.02
230 502.8 30.02
230 542.3 33.28
230 583 35.93
230 640.1 38.45
230 700.2 40.46
230 771.1 41.26
230 859.7 41.35
230 898.3 41.51
230 936.2 41.93
230 974.1 41.65
230 1011.9 41.72
230 1020.2 41.54
231 15.3 0.02
231 25.4 0.01
231 35.5 0.02
231 45.3 0.02
231 60.3 0.02
231 75 0.01
231 100 0.02
231 125.3 0.01
231 150.1 0.35
231 175.5 0.98
231 200.4 1.81
258 5.8 0.02
258 500.4 31.67
258 750.4 41.09
258 1000.1 41.27
258 1200.2 41.27
258 1400 41.1
258 1600.4 40.79
258 1799.9 40.03
258 2000.2 39.53
258 2200.6 39.27
258 2400.4 38.8
258 2600.3 38.47
258 2800.3 37.86
258 3000.4 37.53
258 3199.9 37.23
258 3400.2 36.8
258 3400.2 36.82
258 3800.3 36.02
258 3800.3 36.02
258 4200.5 35.51
258 4399.8 35.46
258 4499.6 35.4
258 4599.9 35.27
258 4807.5 35.12
258 10.3 0.03
258 45.1 0.03
258 78.6 0.05
258 118.8 0.02
258 150.9 0.04
258 204.4 1.27
258 259.6 6.62
258 323.9 14.68
258 355.5 17.39
258 406 22.92
258 445.2 26.25
258 484.6 29.41
258 520.5 32.19
258 572.9 36.05
258 623.3 37.93
258 673.4 40.9
258 716.3 41.46
258 758.4 41.38
258 792 41.5
258 824.9 41.45
258 869.1 41.93
258 912.9 41.88
258 956.4 41.74
258 1000.1 41.72
259 5.7 0.01
259 35.3 0.01
259 60.4 0.01
259 75.4 0.02
259 100.2 0.01
259 125.1 0.04
259 150.7 0.37
259 175.4 0.7
259 200.2 1.32
281 5.1 0.02
281 499.7 32.77
281 750 41.23
281 1000.3 41.71
281 1200 41.72
281 1399.9 41.48
281 1600.2 40.88
281 1800.5 40.28
281 1999.3 39.8
281 2198.4 39.38
281 2399.4 38.93
281 2598.3 38.44
281 2800 38.07
281 3000.6 37.53
281 3198.7 37.26
281 3399.7 36.87
281 3600.3 36.44
281 3800.4 35.89
281 4000.4 35.96
281 4205.6 35.76
281 4401.3 35.55
281 4499.6 35.5
281 4611.2 35.72
281 4811 35.62
281 6.3 0.04
281 66.4 0.01
281 81.5 0.02
281 115.3 0.01
281 163.7 0.57
281 211.4 2.15
281 276.6 8.38
281 327.8 13.63
281 370.8 16.87
281 414.8 23.75
281 466.4 29.8
281 501.6 32.49
281 547.3 35.13
281 605.2 37.46
281 640.1 38.28
281 674.1 39.28
281 741.6 40.77
281 800.4 41.36
281 842.9 41.35
281 884.9 41.2
281 927.4 41.46
281 968.1 41.45
281 1010.4 41.46
281 1020 41.62
282 4.5 0.03
282 15.5 0.01
282 25.5 0.01
282 35.2 0.01
282 45.5 0.02
282 60.7 0.01
282 75.3 0.01
282 100.2 0.02
282 125.3 0.04
282 149.9 0.12
282 175.2 0.62
282 200.1 1.33
338 5.5 0.07
338 498.9 30.11
338 750.9 40.47
338 999.8 41.54
338 1199.3 41.57
338 1400 41.3
338 1599.8 40.74
338 1800.8 40.58
338 1999.4 39.83
338 2199.4 39.4
338 2400.3 39.04
338 2599.4 38.69
338 2799 38.13
338 2999.9 37.33
338 3202.3 36.93
338 3401.4 36.78
338 3600.5 36.23
338 3800.6 35.85
338 4000.5 35.64
338 4199.6 35.64
338 4398.6 35.52
338 4501.8 35.43
338 4599.4 35.43
338 4808.8 35.15
339 6.6 0.02
339 26.1 0.06
339 73 0.08
339 80.2 0.04
339 103.9 0.26
339 139.3 1.15
339 175.7 2.68
339 211.4 4.53
339 245.2 6.83
339 295.7 12.04
339 354.9 16.16
339 418.2 21.3
339 474.6 26.9
339 491.4 29.29
339 534.2 32.75
339 572.5 35.65
339 621.4 38.31
339 684.6 39.53
339 729.6 40.43
339 772.7 40.66
339 826.6 41.32
339 880.8 41.25
339 950.3 41.77
339 1019.8 41.6
339 7 0.01
339 16.9 0.01
339 26.5 0.01
339 37.4 0.01
339 46.9 0.02
339 60.3 0.01
339 75.9 0.01
339 101.1 0.02
339 125.1 0.32
339 150.7 0.76
339 177.1 1.38
339 200.8 2.38
43 500 30.39
43 750.1 41.02
43 999.7 41.7
43 1199.7 41.92
43 1399.8 41.72
43 1600.3 41.41
43 1800.1 40.68
43 2000.5 40.18
43 2200.9 39.87
43 2401.7 39.58
43 2599.7 38.87
43 2800.4 38.03
43 3000.8 37.68
43 3200.2 37.45
43 3400.3 37.16
43 3600.3 36.67
43 3800.8 36.31
43 3999.5 36.04
43 4200.9 35.92
43 4399.1 35.83
43 4501.4 35.83
43 4599.2 35.82
43 4809 35.65
43 7.9 0.08
43 66.8 0.03
43 126.2 0.37
43 183.3 2.55
43 238.9 6.19
43 274.8 8.44
43 310.8 11.72
43 343.9 14.8
43 377.8 19.58
43 410.9 21.64
43 445.6 26.93
43 480.6 29.3
43 535.6 32.64
43 594.9 35.78
43 633.4 38.4
43 695.7 39.86
43 740.2 40.84
43 785 41
43 838.8 41.38
43 891.2 41.5
43 922.5 41.92
43 956.5 41.91
43 989 41.72
43 1019.4 41.81
44 7.3 0.03
44 16.2 0.03
44 25.5 0.03
44 35.2 0.05
44 45.7 0.03
44 61 0.03
44 75.9 0.03
44 100.3 0.02
44 125.6 0.03
44 150.2 0.11
44 175.4 0.75
44 200.4 1.28
65 4.3 0.04
65 500.9 30.13
65 749.4 40
65 999.4 41.8
65 1200.2 41.31
65 1400 40.82
65 1600.4 40.43
65 1799 39.92
65 2000.1 39.42
65 2200 38.81
65 2400.8 38.4
65 2599.4 38.19
65 2799 37.81
65 2999.7 37.27
65 3200.1 36.86
65 3400.2 36.42
65 3599.8 36.08
65 3799.8 35.99
65 4001.3 35.41
65 4199.3 35.31
65 4398.2 35.23
65 4499 35.12
65 4599.1 35.11
65 4809.9 35.06
65 7.1 0.02
65 60.2 0.03
65 130.1 0.04
65 151.5 0.2
65 205 2.22
65 256.6 5.74
65 292.6 9.03
65 328.7 12.65
65 373.2 15.64
65 401 18.53
65 425.2 22.55
65 482.9 28.24
65 539.3 31.9
65 580.2 34.43
65 640.1 37.99
65 685.9 39.42
65 733.5 40
65 781 40.9
65 824.5 40.88
65 868.8 40.91
65 906.5 41.14
65 943.7 41.28
65 982.4 41.4
65 1019.6 41.21
66 8.7 0.02
66 18.4 0.02
66 23.8 0.03
66 34.7 0.02
66 45.2 0.03
66 59.9 0.02
66 75.2 0.02
66 99.9 0.02
66 125.8 0.03
66 149.7 0.57
66 175.3 1.75
66 199.6 2.53
95 500 30.59
95 750.5 39.87
95 1000.6 40.66
95 1201 40.73
95 1399.4 40.66
95 1598.4 40.25
95 1801.2 39.67
95 1999.8 39.52
95 2200.1 38.79
95 2399.8 38.44
95 2599.3 38.16
95 2799.9 37.57
95 2999.8 36.99
95 3200.3 36.79
95 3399.8 36.42
95 3600.4 35.99
95 3799.5 35.84
95 4000.3 35.62
95 4200.9 35.43
95 4401.3 35.43
95 4500.4 35.5
95 4600.6 35.49
95 4808.6 35.25
95 5 0.03
95 46.8 0.03
95 87.8 0.03
95 134.9 0.04
95 180.1 0.43
95 204.2 1.75
95 244.6 5.86
95 281.5 8.77
95 317.9 14.02
95 362.2 17.71
95 428.4 23.39
95 449.5 25.89
95 486.1 30.11
95 526.6 33.08
95 586.8 37.22
95 610.5 38.04
95 646.9 38.82
95 681.7 39.44
95 739.6 40.56
95 756.5 40.85
95 815.8 41.34
95 874.7 41.42
95 949.9 41.29
95 1019.9 41.2
96 5.3 0.02
96 15.1 0.02
96 25.3 0.03
96 35.6 0.03
96 45.5 0.02
96 60.5 0.01
96 75.5 0.02
96 100.1 0.24
96 126.3 0.23
96 150.7 0.17
96 175.3 0.44
96 200.4 1.07
137 8.4 0.03
137 499.6 24.36
137 751.1 39.93
137 1000.6 40.94
137 1201.5 40.68
137 1401.2 40.79
137 1599.6 40.28
137 1799.8 39.88
137 1999.9 39.12
137 2200.1 38.89
137 2399.7 38.51
137 2599.9 38
137 2799.5 37.76
137 3001.1 37.13
137 3200.9 36.96
137 3400.9 37.03
137 3599.4 36.18
137 3799.8 35.85
137 3998.8 35.74
137 4199.2 35.55
137 4399.8 35.57
137 4501 35.44
137 4599.1 35.46
137 4809.5 35.41
137 7.8 0.02
137 45.8 0.01
137 72.7 0.04
137 114.9 0.06
137 153.3 0.04
137 187.1 0.27
137 221.7 3.11
137 272.1 5.82
137 336.4 10.58
137 395.1 14.58
137 429.7 17.71
137 464.7 20.85
137 521.8 27.95
137 559.4 31.65
137 600.9 34.69
137 650.1 37.06
137 704.5 39.05
137 765.1 39.94
137 810.7 40.32
137 855.8 40.45
137 895.6 40.67
137 938.4 40.83
137 978.9 40.8
137 1020 40.7
138 8.8 0.01
138 18.8 0.02
138 25.7 0.02
138 35.3 0.02
138 44.4 0.02
138 59.2 0.01
138 74.6 0.02
138 100.1 0.06
138 125.9 0.11
138 150.1 0.2
138 175.8 0.34
138 200.2 0.82
176 7 0.01
176 501.1 30.61
176 750.8 40.36
176 999.6 40.95
176 1200.4 41.02
176 1400.5 40.61
176 1599.6 40.21
176 1800.3 39.83
176 2000.2 39.39
176 2200.7 39.02
176 2399.8 38.71
176 2600.1 38.21
176 2800.6 37.77
176 3000.1 37.42
176 3199.9 37.11
176 3400.1 36.55
176 3799.6 35.69
176 3998.7 35.47
176 4201 35.36
176 4401.6 35.33
176 4500.2 35.38
176 4600.2 35.31
176 4810 35.28
176 9.1 0.09
176 65.6 0.12
176 105.6 0.15
176 116.5 0.57
176 174.5 2.71
176 237.7 6.85
176 275.8 11.6
176 314.2 14.56
176 398.1 22.31
176 462.7 28.96
176 500 32.06
176 539.9 35.14
176 578.5 36.78
176 615.9 37.5
176 688.9 39.46
176 760.9 40.86
176 827.7 41.1
176 862.6 41.36
176 904.3 41.38
176 942.3 41.52
176 980.6 41.63
176 1021.1 41.31
177 7.2 0.01
177 17 0.03
177 24.9 0.01
177 35.5 0.02
177 45.2 0.02
177 60.6 0.02
177 75.5 0.03
177 100 0.04
177 125.3 0.07
177 150.8 1.01
177 174.5 1.76
177 199.9 2.99
254 6.6 0.02
254 500.6 28.74
254 750 40.04
254 1000.4 40.64
254 1202.1 40.66
254 1400.1 40.45
254 1600.3 40.22
254 1800.7 39.76
254 2001.8 39.33
254 2201.6 38.94
254 2400.5 38.48
254 2601 38.15
254 2800.8 37.83
254 3001 37.21
254 3199.9 36.67
254 3400.5 36.4
254 3600.9 36.09
254 3800.8 35.72
254 4000.1 35.35
254 4200.8 35.41
254 4400.4 35.28
254 4500.8 35.36
254 4601.2 35.12
254 4808.8 34.9
254 30.9 0.04
254 55.1 0.05
254 70.5 0.04
254 108.7 0.4
254 120.9 0.71
254 141 0.89
254 160.3 1.63
254 188.9 3.11
254 226 6.36
254 315.6 13.16
254 350.4 15.62
254 367 17.38
254 401 18.72
254 424.8 20.41
254 481 26.3
254 495.1 27.56
254 541.1 31.59
254 603.9 34.69
254 639.4 37.41
254 690.5 39.77
254 757.7 40.72
254 800.3 40.95
254 851.7 41.18
254 1020.6 40.85
255 7.4 0.01
255 17.4 0.01
255 26.9 0.02
255 35.3 0.01
255 46.3 0.01
255 60 0.01
255 75.1 0.01
255 100.6 0.01
255 125.9 0.18
255 150.3 0.75
255 175.1 1.28
255 201.6 2.08
274 6 0.02
274 500.5 28.67
274 750.9 40.61
274 1000.9 40.72
274 1200.8 40.5
274 1400.3 40.17
274 1600.2 40.06
274 1799.9 39.74
274 2000.6 39.16
274 2201 38.96
274 2400.6 38.39
274 2600.6 38.18
274 2801.1 37.62
274 3001 37.01
274 3200.1 36.8
274 3401 36.54
274 3600.4 35.87
274 3801 35.69
274 3999.9 35.58
274 4200.7 35.37
274 4400.8 35.34
274 4501 35.47
274 4602.3 35.24
274 4809.4 35.36
274 7.6 0.06
274 52 0.07
274 75.7 0.04
274 111.8 0.08
274 149 0.96
274 184.9 2.66
274 238.6 6.06
274 281.3 8.81
274 322.2 11.81
274 380.6 15.59
274 426.6 21.61
274 460.9 26
274 531.4 32.63
274 571.1 34.37
274 583.1 35.29
274 631.8 37.68
274 700.9 39.79
274 737.5 40.51
274 774.5 41.1
274 815.2 41.39
274 856.6 41.35
274 929.3 41.73
274 1002.5 41.62
274 1020.3 41.36
275 7.5 0.01
275 17.5 0.01
275 26.2 0.01
275 34.6 0.01
275 45.4 0.01
275 59.8 0.01
275 76.7 0.01
275 101.5 0.03
275 125.9 0.15
275 150.5 1.28
275 175.4 2.49
275 200.3 3.9
300 7.2 0.01
300 499.8 27.88
300 751.3 39.91
300 1000.3 40.66
300 1200.9 40.61
300 1401.1 40.18
300 1600.7 40.12
300 1800.2 39.63
300 2000.8 39.14
300 2199.9 38.87
300 2401.3 38.32
300 2600.6 37.81
300 2800.8 37.52
300 3000 36.96
300 3199.9 36.87
300 3400.1 36.28
300 3601 36.04
300 3800 35.77
300 4001.1 35.52
300 4200.5 35.65
300 4400.1 35.29
300 4501.1 35.27
300 4599.8 35.03
300 4809.1 35.02
300 8 0.01
300 44.5 0.01
300 82.7 0.02
300 110.9 0.17
300 164.2 0.74
300 218.8 2.6
300 273.7 6.04
300 310.3 7.91
300 347 12.81
300 395.2 16.35
300 442.9 23.12
300 500.9 28.76
300 514.5 29.7
300 537.4 32.33
300 583.8 35.06
300 653.9 37.14
300 715.8 38.83
300 762 39.86
300 806.4 40.38
300 850.4 40.7
300 896 41.01
300 953.4 40.99
300 1009.6 40.71
300 1020.3 40.61
301 6.5 0.02
301 16.2 0.03
301 25.4 0.02
301 35.5 0.03
301 45 0.03
301 60.9 0.03
301 75 0.03
301 100.2 0.03
301 126 0.18
301 150.2 0.56
301 175.8 0.87
301 199.9 1.24
330 6.9 0.03
330 499.9 28.88
330 751 39.82
330 1000 40.7
330 1201 40.61
330 1400.7 40.19
330 1600.4 40.07
330 1799.7 39.63
330 2000.2 39.21
330 2200.2 38.85
330 2399.5 38.63
330 2600 38.28
330 2800.7 37.55
330 3000.7 37.12
330 3200.5 36.62
330 3399.9 36.36
330 3600.2 35.89
330 3799.4 35.63
330 4000.1 35.33
330 4200 35.33
330 4400.3 35.22
330 4499.8 35.17
330 4600.5 35.13
330 4809.2 35.16
330 7.7 0.01
330 44.6 0.03
330 85.2 0.01
330 112.2 0.23
330 157.9 0.63
330 204.4 1.95
330 269.1 6.54
330 344.5 12.36
330 387.2 16.65
330 429.4 22.4
330 450.3 24.37
330 493.1 29.22
330 532.3 31.77
330 576.8 34.48
330 611.6 35.89
330 664.1 38.42
330 706.5 39.42
330 748 39.84
330 793.5 40.23
330 840.5 40.62
330 885.4 40.54
330 929.8 40.58
330 973.9 40.55
330 1019.5 40.56
331 6 0.03
331 15.8 0.02
331 24.2 0.02
331 34.6 0.03
331 45 0.01
331 60.2 0.02
331 74.8 0.03
331 100.1 0.09
331 125.4 0.39
331 149.9 0.78
331 174.2 1.44
331 200.7 2.15
354 7.1 0.04
354 499.5 28.82
354 751.3 40
354 1000.7 41.1
354 1200.2 41.16
354 1403.5 40.78
354 1601.5 40.32
354 1800.9 40.02
354 1999.3 39.6
354 2200.9 39.17
354 2401 38.84
354 2601.5 38.5
354 2799.3 38.02
354 3000.1 37.28
354 3198 36.87
354 3402.1 36.53
354 3600 36
354 3800.2 35.79
354 4001.1 35.52
354 4200.9 35.48
354 4400.4 35.43
354 4500.4 35.48
354 4599.9 35.46
354 4803 35.37
354 70.5 0.01
354 85.7 0.01
354 122.4 0.82
354 155.1 2.46
354 209.6 5.67
354 262.2 9.22
354 316.5 13.16
354 356 16.1
354 421 22.32
354 461 26.12
354 500.7 29.07
354 519.9 30.93
354 546.2 32.62
354 591.4 35.61
354 630 37.17
354 684.9 38.9
354 719.6 39.49
354 756.4 39.98
354 800.3 40.16
354 845.4 40.56
354 890.4 40.19
354 932.6 40.82
354 975.6 41.01
354 1020.6 40.9
355 6.7 0.03
355 17.1 0.03
355 25.2 0.04
355 35.4 0.06
355 45.6 0.07
355 61.6 0.08
355 75.2 0.09
355 100.6 0.37
355 124.9 0.82
355 149.3 1.47
355 175.7 2.13
355 200.4 4.21
15 5.2 0.01
15 500.9 29.85
15 1000.5 40.88
15 1200.5 40.78
15 1400.5 40.57
15 1600.4 40.2
15 1800.9 39.66
15 2001 39.19
15 2200.1 38.94
15 2400.6 38.74
15 2600.2 38.2
15 2800.5 37.58
15 3000.5 36.95
15 3399.6 36.28
15 3601.5 35.92
15 3802.4 35.52
15 4001.2 35.33
15 4200.1 35.23
15 4399.6 35.23
15 4500.5 35.2
15 4605.7 35.05
15 4809.2 35.3
15 6.2 0.01
15 50 0.01
15 95.4 0.13
15 140 1.29
15 182.3 3.37
15 240.9 7.75
15 297.6 11.87
15 352.5 16.68
15 391.8 20.79
15 412.4 23.01
15 430.5 26.31
15 462.6 29.8
15 500.4 32.35
15 540.7 34.38
15 595.2 36.84
15 646.1 38.67
15 717.2 40.28
15 749 40.5
15 795.2 40.82
15 837.9 41
15 880.6 41.09
15 923.1 41.18
15 964.2 41.21
15 1019.6 41.19
16 35 0.01
16 45.8 0.01
16 100.9 0.02
16 125.2 0.55
16 150.2 1.25
16 174.7 1.94
16 200.3 4.08
45 5.4 0.01
45 501.2 30.89
45 750.7 40.19
45 1001 40.81
45 1200.2 40.62
45 1400.7 40.33
45 1600 39.97
45 1801.2 39.72
45 1999.7 39.26
45 2201.5 38.7
45 2402.9 38.55
45 2601 37.89
45 2802 37.33
45 3000.4 36.62
45 3201.1 36.24
45 3400.4 35.92
45 3600.7 35.69
45 3801.6 35.27
45 4000.4 35.05
45 4199.9 35.13
45 4401.1 35.02
45 4500.1 35.12
45 4601.9 35.01
45 4803.8 34.72
45 6.1 0.05
45 43.8 0.01
45 98.7 0.18
45 249.7 8.17
45 290 11.08
45 300.1 11.92
45 339.4 16.48
45 388.4 21.59
45 421.3 24.39
45 467.4 28.64
45 517.3 32.82
45 575.7 35.64
45 629.8 38.03
45 672 39.7
45 740 40.38
45 780.1 40.77
45 815.3 40.77
45 850.8 40.87
45 885.2 41.15
45 955.1 41.08
45 1020.5 40.68
46 6.2 0.01
46 16 0.01
46 25 0.01
46 34.9 0.01
46 60.6 0.01
46 100.4 0.08
46 125.6 0.97
46 150.7 1.72
46 175.2 2.7
46 199.8 4.67
64 7.3 0.02
64 500.9 31.43
64 750.8 40.1
64 1000.5 40.58
64 1199.8 40.69
64 1400.2 40.31
64 1600.1 40.1
64 1799.6 39.57
64 2000.5 39.29
64 2200.3 38.96
64 2401.8 38.45
64 2599.9 37.91
64 2802.3 37.44
64 3000 36.85
64 3201.4 36.45
64 3402.3 36.2
64 3602.1 35.93
64 3802.5 35.46
64 4000.1 35.41
64 4209.5 35.4
64 4400.7 35.21
64 4507.4 35.3
64 4603.5 35.12
64 4806.6 34.94
64 7 0.06
64 41.9 0.09
64 83.5 0.12
64 126.2 0.03
64 164.2 1.48
64 203.7 3.52
64 240.2 5.99
64 304.2 12.54
64 353.5 16.44
64 402.6 22.05
64 440.2 25.63
64 478.1 29.22
64 520.7 32.62
64 569.6 35.67
64 611.9 37.91
64 666 39.58
64 720.5 40.63
64 736.8 40.53
64 779.4 40.92
64 820.8 41.16
64 859.8 41.55
64 896.3 41.51
64 971.5 41.42
64 1020.3 41.09
65 7.5 0.01
65 16 0.01
65 35.7 0.01
65 45.6 0.01
65 60.5 0.01
65 75.5 0.01
65 100.6 0.02
65 125.5 0.46
65 150.6 0.78
65 175.1 1.58
65 199.8 2.93
100 6.4 0.07
100 499.7 28.96
100 749.8 40.56
100 1000.3 40.89
100 1200.4 41.37
100 1400.4 40.98
100 1600.3 40.47
100 1800.2 40.12
100 2000.2 39.49
100 2200.6 39.15
100 2401 38.54
100 2600.4 38.26
100 2801 37.85
100 3001.1 37.25
100 3201 36.84
100 3401.6 36.53
100 3600.6 36.15
100 3801.5 35.86
100 4001 35.6
100 4201.6 35.56
100 4401.1 35.53
100 4501.1 35.47
100 4603.1 35.42
100 4808.7 35.21
100 4.7 0.08
100 51.4 0.06
100 99.3 0.04
100 115.2 0.02
100 158.3 0.11
100 200.1 0.32
100 225.3 2.03
100 272.5 5.64
100 335.3 12.05
100 376.2 15.73
100 424.2 22.03
100 489.7 28.64
100 537 32.13
100 601.1 35.76
100 631.1 37.63
100 688.4 39.56
100 739.7 40.52
100 759.9 40.86
100 808.5 41.12
100 853.4 41.24
100 887.2 41.49
100 921.2 40.72
100 988.9 41.01
100 1019.9 41.2
101 4.9 0.02
101 15.3 0.02
101 25.3 0.02
101 34.9 0.02
101 44.7 0.03
101 60 0.03
101 75.1 0.02
101 99.8 0.02
101 124.9 0.03
101 150.1 0.08
101 175 0.15
101 200.3 1.31
151 5.5 0.06
151 500.1 26.46
151 750.3 40.32
151 1000 40.63
151 1199 40.67
151 1399.4 40.49
151 1600.1 40.37
151 1800.4 39.92
151 1999.4 39.42
151 2200.7 38.99
151 2399.8 38.66
151 2601.1 38.33
151 2801.9 37.84
151 3000.5 37.11
151 3200.9 36.65
151 3400.3 36.19
151 3801.3 35.63
151 3998 35.52
151 4201.1 35.41
151 4400.5 35.3
151 4500.6 35.38
151 4599.1 35.23
151 4809.4 35.14
151 5.4 0.09
151 24.1 0.09
151 60.5 0.02
151 81 0.02
151 143.2 0.4
151 186 1.8
151 240.7 4.81
151 282.6 9.38
151 325 11.8
151 375.2 15.76
151 419.5 22.16
151 487.8 28.76
151 546.5 31.51
151 587.1 34.42
151 634.7 37.28
151 675.3 39.41
151 752.8 40.4
151 778.9 40.86
151 855 40.95
151 894.3 40.96
151 936.9 41.01
151 979 40.72
151 1017.7 40.61
152 4.8 0.01
152 25.6 0.01
152 35.2 0.01
152 44.6 0.01
152 75 0.01
152 99.3 0.01
152 124.9 0.03
152 149.9 0.89
152 175.4 1.21
152 202.3 1.61
181 5.4 0.04
181 499.7 29.47
181 750.1 40.2
181 1000.4 41.08
181 1201.2 41.01
181 1400 40.61
181 1600 40.31
181 1800.8 39.81
181 2000.6 39.42
181 2199.6 39
181 2400.8 38.64
181 2600.9 37.85
181 2801 37.86
181 3000.4 37.11
181 3201.1 36.8
181 3401 36.55
181 3801.4 35.99
181 4000.5 35.83
181 4201.8 35.57
181 4400.4 35.65
181 4501.4 35.67
181 4600.2 35.57
181 4810 35.51
181 32.1 0.01
181 77.9 0.04
181 130.8 0.56
181 159.8 2
181 215.8 6
181 259.9 8.04
181 303.2 12
181 350.1 15.2
181 403.3 21.5
181 430 25.43
181 456.2 28.08
181 498.3 31.4
181 543 34.77
181 588.4 36.77
181 640.4 39.17
181 709.8 40.42
181 730.3 40.58
181 803.8 40.94
181 842 41.14
181 880.6 41.11
181 957.9 41.03
181 1020.2 40.83
182 5.3 0.01
182 15 0.01
182 24.8 0.01
182 35.1 0.01
182 45.3 0.01
182 59.6 0.01
182 75.5 0.01
182 99.6 0.02
182 124.8 0.03
182 148.9 0.64
182 174.9 1.73
182 199.8 4.28
257 5.4 0.08
257 500.3 29.69
257 750.8 39.95
257 1000.6 40.69
257 1200.4 40.7
257 1400.2 40.43
257 1600.4 39.95
257 1800.7 39.8
257 2000.7 39.13
257 2200.4 38.64
257 2401 38.37
257 2601.2 37.88
257 2801.2 37.27
257 3001.1 36.98
257 3201.1 36.53
257 3401.9 36.2
257 3801.3 35.43
257 4001.5 35.41
257 4201.4 35.36
257 4400.8 35.33
257 4500.8 35.29
257 4601.5 35.23
257 4809.8 35.22
257 5.2 0.01
257 63 0.02
257 79.6 0.07
257 89.3 0.04
257 107.2 0.11
257 128.5 0.59
257 176.7 2.49
257 241.5 7.18
257 306.9 11.93
257 347.5 14.71
257 402 21.29
257 442.6 25.29
257 485.2 28.86
257 523.2 31.84
257 571.5 34.56
257 610.3 36.82
257 680.4 38.71
257 774.2 40.02
257 800.2 40.3
257 860.2 40.79
257 899.8 40.71
257 1020.6 40.75
258 5.3 0.02
258 15.2 0.02
258 24.7 0.03
258 35.5 0.03
258 44.5 0.03
258 60.8 0.03
258 75.5 0.03
258 100.4 0.06
258 124.8 0.45
258 150 1.18
258 175.6 2.47
258 200.1 3.38
286 499.8 32.4
286 750.7 39.93
286 1000.4 40.61
286 1201.3 40.48
286 1400.4 40.23
286 1601.7 39.88
286 1802.1 39.67
286 2000.8 39.24
286 2201.2 38.54
286 2402.2 38.37
286 2602.2 37.94
286 2801.7 37.42
286 3000.2 36.96
286 3202.9 36.49
286 3401 36.2
286 3601 35.86
286 3801.2 35.49
286 4000 35.4
286 4202.7 35.21
286 4400.9 35.1
286 4502 35.24
286 4602.2 34.95
286 4809.4 34.96
286 4.6 0.06
286 51 0.05
286 79.1 0.04
286 96.6 0.06
286 129.2 0.64
286 193.1 3
286 240.6 7.34
286 310.8 13.81
286 358.5 16.25
286 409.9 21.6
286 481.2 29.19
286 503.7 31.98
286 549.2 34.58
286 590.2 36.51
286 640.7 39.03
286 700.1 39.79
286 737.3 40.01
286 787.2 40.4
286 837.5 40.74
286 880.1 41.04
286 922.3 41.12
286 962.7 41.07
286 1005 41.16
286 1021.1 41
287 5.6 0.03
287 14.8 0.02
